0	1970-01-01	0.7088874104022918	1272.0
0	1970-01-01	0.7699850241079718	917.0
0	1970-01-01	1.6834294919496762	589.0
0	1970-01-01	1.0770738134734654	1013.0
0	1970-01-01	1.454909239481476	1099.0
0	1970-01-01	0.8862385665271932	1398.0
0	1970-01-01	0.7806361688734635	954.0
0	1970-01-01	0.937380719182816	1426.0
0	1970-01-01	1.5363296406945604	1047.0
0	1970-01-01	1.697965155510293	374.0
0	1970-01-01	0.5532260907482789	687.0
0	1970-01-01	0.0834284398346686	378.0
0	1970-01-01	1.053569514276253	900.0
0	1970-01-01	0.4771733858292837	629.0
0	1970-01-01	0.8073463859188461	736.0
0	1970-01-01	0.6130034989353168	1308.0
0	1970-01-01	1.5299866312772985	146.0
0	1970-01-01	1.137940878098673	1132.0
0	1970-01-01	1.403775386427646	226.0
0	1970-01-01	0.9457040622914068	1356.0
0	1970-01-01	0.4934591048895146	1475.0
0	1970-01-01	1.336162680579767	1340.0
0	1970-01-01	0.8085862451123047	967.0
0	1970-01-01	1.0261821155383402	598.0
0	1970-01-01	0.6054284279695903	373.0
0	1970-01-01	0.8723469512856027	901.0
0	1970-01-01	1.306011484219842	611.0
0	1970-01-01	1.6946735732226514	324.0
0	1970-01-01	0.575488350601929	223.0
0	1970-01-01	0.603767687281541	487.0
0	1970-01-01	1.1929642631547384	316.0
0	1970-01-01	0.8270439422401857	540.0
0	1970-01-01	0.9687902897162296	601.0
0	1970-01-01	1.5924006791703451	177.0
0	1970-01-01	0.4941974631383047	420.0
0	1970-01-01	1.1727558172484696	264.0
0	1970-01-01	1.4123925454000643	1281.0
0	1970-01-01	1.4768206084497857	147.0
0	1970-01-01	0.3803668580058094	752.0
0	1970-01-01	0.8650944056498384	678.0
0	1970-01-01	1.1012584349197938	735.0
0	1970-01-01	1.397816176980002	209.0
0	1970-01-01	1.3988509910207083	744.0
0	1970-01-01	1.0637429548972612	994.0
0	1970-01-01	0.9687701587999228	664.0
0	1970-01-01	0.613937266953468	1000.0
0	1970-01-01	0.7940754554972997	1386.0
0	1970-01-01	1.3492782698305097	943.0
0	1970-01-01	0.9288560384374632	978.0
0	1970-01-01	1.62200162482786	464.0
0	1970-01-01	0.7322264185377787	411.0
0	1970-01-01	0.7194571344908957	1322.0
0	1970-01-01	0.7573038031676502	1382.0
